post_id;user_id;username;url;date_of_post;caption;hashtags;mentions;partner;like_count;comment_count
2.10412931692022E+018;14999832;brightonkeller;https://instagram.com/p/B0zXncwg-Y_/;2019-09-16 21:43:51;"Remember how I told y’all I was detoxing my entire life?!⁣
⁣
I get so out of sorts when I travel that I always come back and go on a MISSION to get my life together. Chaos is always a good motivator for me! 🙃🤗⁣
⁣
I decided to do a mini blog series covering how I’ve been detoxing with beauty/self-care, home, & work! Part 2 (about detoxing your home) is live on the blog if you missed it!⁣
⁣
Step one for me is the fridge and pantry! And then my bathroom - so many products I don’t use. What would be step one for you? Which part of your space feels most out of sorts?!⁣
.
http://liketk.it/2DWjO #liketkit @liketoknow.it #LTKhome #livingroomdecor #consoletabledecor #dallashomes #btdnewhome";liketkit,ltkhome,livingroomdecor,consoletabledecor,dallashomes,btdnewhome;liketoknow;;2566;23
2.1039763178872E+018;14999832;brightonkeller;https://instagram.com/p/B0y01BTgDz_/;2019-08-05 19:38:08;"Monday’s are better when you smile through them 🙃⁣
⁣
Sharing 15 of my favorite articles I’ve ever posted on BTD! Head to stories for the link! 💕 the list includes topics covering hair volume, Faith, comparison, budgeting, & more!
.

When you think of BTD, which article stands out in your memory the most? Or topic?!
. ⁣
http://liketk.it/2DWEd #liketkit #blackjumpsuit #dallasblogger #joyful #darlingweekend";liketkit,blackjumpsuit,dallasblogger,joyful,darlingweekend;;;4585;61
2.10341037506312E+018;14999832;brightonkeller;https://instagram.com/p/B0w0Jd-ghk4/;2019-08-05 00:48:03;Missing this place so much 💕 I’m already scheming for when I can go back! @sea_island, you are a dream!! My boyfriends fam has been coming here for 30 years (I love that!) - do you have a place your family goes? Where?! I want to know!;;sea;;3884;61
2.10328934550198E+018;14999832;brightonkeller;https://instagram.com/p/B0wYoQaglL1/;2019-08-05 00:21:06;"A lemon a day keeps the frowns away 🙃🍋🤗 what should I watch on NETFLIX tonight because I’m having a Major night of nothing and I’m v excited about it!
.
http://liketk.it/2DVo5 #liketkit @liketoknow.it";liketkit;liketoknow;;8721;195
2.10264510509689E+018;14999832;brightonkeller;https://instagram.com/p/B0uGJUyA4Y8/;2019-08-03 23:27:31;"Last night in paradise ❤️😍dinner with the fam 🤗
.
http://liketk.it/2DUfR #liketkit @liketoknow.it";liketkit;liketoknow;;7161;38
2.10252946921773E+018;14999832;brightonkeller;https://instagram.com/p/B0tr2meg3fw/;2019-08-03 19:37:47;After 2 full days of pouring down rain, a day spent by the pool was just what the doctor ordered 🙌🏼💕;;;;6938;35
2.10180110816179E+018;14999832;brightonkeller;https://instagram.com/p/B0rGPjYgW9I/;2019-08-02 19:30:39;"Feeling classy and a little sassy in these sleek slingbacks.
.
Styling shoes for work or school can be TOUGH. But I'm loving this pair of @dsw Marc Fisher slingbacks. They're just buttoned up enough for work BUT still keep the look interesting with the block heel and pointy toe.
.
@dsw #dsw_partner #mydsw #dswstylesquad";dsw,mydsw,dswstylesquad;dsw,dsw;;4325;63
2.14371480641321E+018;508340278;chicflavours;https://instagram.com/p/B3AAUIwASZc/;2019-09-29 15:26:45;About last night...💃🏼💙;;;;337;23
2.13575854275673E+018;508340278;chicflavours;https://instagram.com/p/B2jvRQzBVfu/;2019-09-18 15:58:01;We work with over six different shades of pink: rosado bebé, palo de rosa, palo de rosa oscuro and so on 🤣 here back in Colombia perfecting one of our designs;;;;120;2
2.13061213580892E+018;508340278;chicflavours;https://instagram.com/p/B2RdHL1Btc0/;2019-09-11 13:33:02;A little throwback to Abu Dhabi when I use to drive around to find the most beautiful golden gates! Wearing our @sorayahennessy Lemon Grid Mochila;;sorayahennessy;;218;7
2.13013561889263E+018;508340278;chicflavours;https://instagram.com/p/B2Pww83gHqo/;2019-09-10 21:51:52;PRESS PLAY 🐆 for a behind the scenes of our @sorayahennessy Spring2020 lookbook shoot! We are paying tribute to our new home and shot all around Los Angeles, starting in Downtown LA and finished in Venice to capture the beautiful sunset light! Let me know your feedback on our latest collection inspired by leopard print and dramatic oversized bags below 👇🏼 On a side note...how stereotypical of me to use my hands so much when speaking 🤣💙 📹 by @alejandrotorovo;;sorayahennessy,alejandrotorovo;;85;5
2.12555068174551E+018;508340278;chicflavours;https://instagram.com/p/B1_eRVZh9Ya/;2019-09-04 13:56:49;Handmade in Colombia, finished in sunny Los Angeles! I’ve been waiting so long to say that! 🙏🏼 We love adding a modern twist to traditional craftsmanship and this season we are adding leather straps to one of the most beautiful baskets we have ever design! Head over to @sorayahennessy InstaStories for a sneak peek;;sorayahennessy;;61;2
2.12491282669002E+018;508340278;chicflavours;https://instagram.com/p/B19NPUlh58G/;2019-09-03 16:49:31;The adventures of Dora and Juan! 🤣 kidding but big shout out to my younger brother for joining me on a 10 day, 6 cities research trip all around Colombia! Juan found his way while I worked and design with the artisans by bringing his laptop wherever we were, chatting with the families of the artisans, riding bikes and much more on InstaStories! Promise it will make you laugh 🤣;;;;270;13
2.12147309328032E+018;508340278;chicflavours;https://instagram.com/p/B1w_InNhbpc/;2019-08-29 22:55:22;Adding the final touches to our best selling @sorayahennessy Pastel Midi Mochila 💙 our entire process is handmade: weaving our bags, adding the gold accessories and tag;;sorayahennessy;;103;2
2.12053188734385E+018;508340278;chicflavours;https://instagram.com/p/B1tpIQ4BM8D/;2019-08-28 15:45:22;Visiting the artisans we work with in their hometowns, meeting their families, learning about their traditions and seeing how they create something so beautiful and unique from their barehands is why we do our research trip around Colombia once a year! Sharing more about this trip in the next few posts 🙏🏼💙;;;;475;12
2.10387085398406E+018;508340278;chicflavours;https://instagram.com/p/B0yc2UZBHgx/;2019-08-05 16:02:52;"One of my favorite @sorayahennessy bags 💙
@liketoknow.it #liketkit http://liketk.it/2DS25 #LTKitbag";liketkit,ltkitbag;sorayahennessy,liketoknow;;166;11
2.1012147756854E+018;508340278;chicflavours;https://instagram.com/p/B0pA7Sth9eN/;2019-08-02 00:05:44;"Exclusive to @bergosrf 
We first met the @bergdorf team in Paris in June of 2018 and after going back and forth on the color and design we designed a very colorful and cheerful version of our best selling Habibi 💙 swipe right to see the original “sketch”";;bergosrf,bergdorf;;195;5
2.10028654522261E+018;508340278;chicflavours;https://instagram.com/p/B0lt3wuhq17/;2019-07-31 17:21:30;This was the first popup/ sales event we ever did for @sorayahennessy back in 2017. I remember calling my mom and telling her how nervous I was and wondered how would people react to my Mochilas all the way in Dubai 💙 If you would have told me back in 2017 that @bellahadid would be wearing one of our bags or that @sorayahennessy would be stocked in @bergdorfs I would have seriously laughed out loud! Looking back at the past few years I have learned so much about the industry, I have made some huge mistakes but most importantly I have pushed forward. Some of YOU have have been following me since I started SH and I love sharing all the ups and downs with you.;;sorayahennessy,bellahadid,sorayahennessy,bergdorfs;;413;46
2.08941242459923E+018;508340278;chicflavours;https://instagram.com/p/Bz_FYethlU5/;2019-07-16 17:16:33;Hace poco escuché que una maldicion Maracucha era, “ojalá te mudéis.” 🤣 y ya entiendo porque! Estas últimas semanas han sido de locos, no solo nos mudamos a California después de 5 años de estar en Abu Dhabi pero también me ha tocado mudar la oficina, warehouse y todo lo de @sorayahennessy! Los Angeles representa un nuevo inicio para muchas cosas y espero compartir más con ustedes! —————————————————— I will admit I was a bit too ambitious with this across the globe move! I came to LA a few weeks earlier than Tom to receive our container and then found myself crying bc I couldn’t figure out the speaker system! Haha the past few weeks have been absolute madness! Everything from renewing our driver license, getting a rental car, getting a storage unit, finding office space and everything else in between! Tomcito I’m so excited to be back Stateside and starting a new chapter in our lives!;;sorayahennessy;;335;22
2.03789795964288E+018;508340278;chicflavours;https://instagram.com/p/BxIEWWlAdnB/;2019-05-06 18:40:22;"They’re finally here! Meet our @sorayahennessy new bucket bags! We pride ourselves on adding a more twist to a century old craftsmanship, we’re excited to share our new collection of midi bucket bags with modern acrylic chains. Handmade by artisans in Venezuela 🙏🏼 and Colombia we initially showcased this collection in Paris this past January and we received some amazing feedback! Lmk your thoughts below 👇🏼
@liketoknow.it #liketkit http://liketk.it/2BDpv #LTKitbag";liketkit,ltkitbag;sorayahennessy,liketoknow;;298;26
2.03290766433774E+018;508340278;chicflavours;https://instagram.com/p/Bw2Vr_6BRgk/;2019-04-29 18:11:41;Catch me if you can! Taking a 14 hour flight to Chicago and then spending a few days in Miami! Flying back to Chicago for the weekend, then NYC, D.C. and more! 💙;;;;299;12
2.03148269063281E+018;508340278;chicflavours;https://instagram.com/p/BwxRr5uhg60/;2019-04-27 19:04:50;And after 5 amazing, adventurous years of living in Abu Dhabi, Tom and I are even more excited to start the next stage of our lives in Los Angeles! Yes, we’re moving back to the US this June! As an expat in Abu Dhabi, we evaluate every year if we should stay or leave and now we can happily say that it feels right, we’ve accomplished everything we wanted and so much more! 🙏🏼💙 @liketoknow.it #liketkit http://liketk.it/2BrKT #LTKstyletip;liketkit,ltkstyletip;liketoknow;;423;25
2.02770991273369E+018;508340278;chicflavours;https://instagram.com/p/Bwj32wgB5zo/;2019-04-22 14:04:41;"Walking into a very crazy exiting week ahead! Tom and I can’t wait to share some exciting news with all of you. 
@liketoknow.it #liketkit http://liketk.it/2Bkez";liketkit;liketoknow;;274;8
2.02337542433137E+018;508340278;chicflavours;https://instagram.com/p/BwUeTpmht6Z/;2019-04-16 14:32:49;"My happy place 💙 
@liketoknow.it #liketkit http://liketk.it/2Bc2x";liketkit;liketoknow;;282;18
2.01974876384665E+018;508340278;chicflavours;https://instagram.com/p/BwHlsy0nTRz/;2019-04-11 14:27:17;Wearing our @sorayahennessy beaded bandanas! Why wear one when you can wear two? 💙 We’re offering 20% OFF your entire purchase including our new Festival collection;;sorayahennessy;;167;7
2.01901463140331E+018;508340278;chicflavours;https://instagram.com/p/BwE-xwtHFZc/;2019-04-10 14:08:42;"Dreaming of being at Coachella and wearing our @sorayahennessy colorful headband! 
@liketoknow.it http://liketk.it/2B3xr #liketkit";liketkit;sorayahennessy,liketoknow;;353;24
2.01551237869663E+018;508340278;chicflavours;https://instagram.com/p/Bv4idRsnW_y/;2019-04-05 18:47:17;"Coachella inspired 💃🏼 even though I’m on the other side of the world I’m so excited to be following all the festival inspired outfits! Wearing our @sorayahennessy Wild Iraka Palm Headband 
@liketoknow.it #liketkit http://liketk.it/2AX0r";liketkit;sorayahennessy,liketoknow;;355;24
2.01466748278813E+018;508340278;chicflavours;https://instagram.com/p/Bv1iWbEHewO/;2019-04-04 14:11:41;A few of my must-have summer accessories 💙 including our @sorayahennessy handmade fan;;sorayahennessy;;144;3
2.01389642822225E+018;508340278;chicflavours;https://instagram.com/p/BvyzCGinWo6/;2019-04-03 12:39:44;"“Difficult roads often lead to beautiful destinations” 🙏🏼💙
@liketoknow.it #liketkit http://liketk.it/2ATNF";liketkit;liketoknow;;200;6
2.01118108606892E+018;508340278;chicflavours;https://instagram.com/p/BvpJorGHz1S/;2019-03-30 18:44:51;My younger brother said I look like a “Bon Bon” with this dress! I said, “Gracias” 🤣💃🏼 @liketoknow.it #liketkit http://liketk.it/2AOPq;liketkit;liketoknow;;215;11
2.00963086155448E+018;508340278;chicflavours;https://instagram.com/p/BvjpJ8AneRa/;2019-03-28 15:24:49;Four years later and I’m still finding new backgrounds to shoot in Abu Dhabi 💃🏼;;;;274;12
2.00812901752255E+018;508340278;chicflavours;https://instagram.com/p/BveTrOwle6v/;2019-03-26 13:42:53;PRESS PLAY! A little color and love amongst the darkeness in Venezuela 🇻🇪 @sorayahennessy has become so much more than an accessory brand...but the livelihood of so many of the artisans we work with. Through their talented hands they are able to help my colorful and chatty designs come to life. Watch the full video and learn more about the history of the brand on our about page!;;sorayahennessy;;147;11
2.00676335292076E+018;508340278;chicflavours;https://instagram.com/p/BvZdKMfHSZc/;2019-03-24 16:27:36;Date night in Abu Dhabi wearing our @sorayahennessy Habibi Mini Mochila;;sorayahennessy;;272;8
2.00605195623914E+018;508340278;chicflavours;https://instagram.com/p/BvW7aAsnI_L/;2019-03-23 16:55:10;Thank you 🙏🏼 for all the feedback and support on our @sorayahennessy Festival Collection! Our beaded bandanas are already a best seller, let me know which color is your favorite below 👇🏼;;sorayahennessy;;102;3
